OK	outputs/aces/20260501/Qwen3.5-27B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N100/evals/Qwen3.5-27B/eval_output.txt	manual=0.33	reported=0.33	diff=0	major_h=2	minor_h=3	major_o=0	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-27B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N101/evals/Qwen3.5-27B/eval_output.txt	manual=0.58	reported=0.58	diff=0	major_h=1	minor_h=3	major_o=0	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-27B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N102/evals/Qwen3.5-27B/eval_output.txt	manual=0.6	reported=0.6	diff=0	major_h=1	minor_h=3	major_o=0	minor_o=0
MISMATCH	outputs/aces/20260501/Qwen3.5-27B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N103/evals/Qwen3.5-27B/eval_output.txt	manual=0.48	reported=0.43	diff=0.05	major_h=1	minor_h=5	major_o=0	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-27B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N104/evals/Qwen3.5-27B/eval_output.txt	manual=0.78	reported=0.78	diff=0	major_h=0	minor_h=4	major_o=0	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-27B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N105/evals/Qwen3.5-27B/eval_output.txt	manual=0.83	reported=0.83	diff=0	major_h=0	minor_h=3	major_o=0	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-27B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N106/evals/Qwen3.5-27B/eval_output.txt	manual=0.78	reported=0.78	diff=0	major_h=0	minor_h=4	major_o=0	minor_o=1
MISMATCH	outputs/aces/20260501/Qwen3.5-27B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N107/evals/Qwen3.5-27B/eval_output.txt	manual=0.66	reported=0.71	diff=-0.05	major_h=0	minor_h=6	major_o=0	minor_o=2
MISMATCH	outputs/aces/20260501/Qwen3.5-27B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N108/evals/Qwen3.5-27B/eval_output.txt	manual=0.5	reported=0.45	diff=0.05	major_h=1	minor_h=5	major_o=0	minor_o=0
MISMATCH	outputs/aces/20260501/Qwen3.5-27B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N109/evals/Qwen3.5-27B/eval_output.txt	manual=0.73	reported=0.68	diff=0.05	major_h=0	minor_h=5	major_o=0	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-27B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N110/evals/Qwen3.5-27B/eval_output.txt	manual=0.28	reported=0.28	diff=0	major_h=2	minor_h=4	major_o=0	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-27B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N111/evals/Qwen3.5-27B/eval_output.txt	manual=0.7	reported=0.7	diff=0	major_h=0	minor_h=6	major_o=0	minor_o=0
OK	outputs/aces/20260501/Qwen3.5-27B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N112/evals/Qwen3.5-27B/eval_output.txt	manual=0.83	reported=0.83	diff=0	major_h=0	minor_h=3	major_o=0	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-27B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N113/evals/Qwen3.5-27B/eval_output.txt	manual=0.81	reported=0.81	diff=0	major_h=0	minor_h=3	major_o=0	minor_o=2
MISMATCH	outputs/aces/20260501/Qwen3.5-27B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N114/evals/Qwen3.5-27B/eval_output.txt	manual=0.51	reported=0.53	diff=-0.02	major_h=1	minor_h=4	major_o=0	minor_o=2
OK	outputs/aces/20260501/Qwen3.5-27B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N115/evals/Qwen3.5-27B/eval_output.txt	manual=0.58	reported=0.58	diff=0	major_h=1	minor_h=3	major_o=0	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-27B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N116/evals/Qwen3.5-27B/eval_output.txt	manual=0.78	reported=0.78	diff=0	major_h=0	minor_h=4	major_o=0	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-27B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N117/evals/Qwen3.5-27B/eval_output.txt	manual=0.73	reported=0.73	diff=0	major_h=0	minor_h=5	major_o=0	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-27B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N118/evals/Qwen3.5-27B/eval_output.txt	manual=0.85	reported=0.85	diff=0	major_h=0	minor_h=3	major_o=0	minor_o=0
OK	outputs/aces/20260501/Qwen3.5-27B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N119/evals/Qwen3.5-27B/eval_output.txt	manual=0.78	reported=0.78	diff=0	major_h=0	minor_h=4	major_o=0	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-27B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N120/evals/Qwen3.5-27B/eval_output.txt	manual=0.51	reported=0.51	diff=0	major_h=1	minor_h=4	major_o=0	minor_o=2
MISMATCH	outputs/aces/20260501/Qwen3.5-27B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N121/evals/Qwen3.5-27B/eval_output.txt	manual=0.38	reported=0.4	diff=-0.02	major_h=0	minor_h=12	major_o=0	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-27B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N122/evals/Qwen3.5-27B/eval_output.txt	manual=0.73	reported=0.73	diff=0	major_h=0	minor_h=5	major_o=0	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-27B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N123/evals/Qwen3.5-27B/eval_output.txt	manual=0.6	reported=0.6	diff=0	major_h=1	minor_h=3	major_o=0	minor_o=0
OK	outputs/aces/20260501/Qwen3.5-27B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N124/evals/Qwen3.5-27B/eval_output.txt	manual=0.65	reported=0.65	diff=0	major_h=0	minor_h=7	major_o=0	minor_o=0
MISMATCH	outputs/aces/20260501/Qwen3.5-27B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N125/evals/Qwen3.5-27B/eval_output.txt	manual=0.78	reported=0.8	diff=-0.02	major_h=0	minor_h=4	major_o=0	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-27B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N126/evals/Qwen3.5-27B/eval_output.txt	manual=0.73	reported=0.73	diff=0	major_h=0	minor_h=5	major_o=0	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-27B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N127/evals/Qwen3.5-27B/eval_output.txt	manual=0.83	reported=0.83	diff=0	major_h=0	minor_h=3	major_o=0	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N088/evals/Qwen3.5-27B/eval_output.txt	manual=0	reported=0.0	diff=0	major_h=5	minor_h=2	major_o=1	minor_o=0
OK	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N089/evals/Qwen3.5-27B/eval_output.txt	manual=0.23	reported=0.23	diff=0	major_h=2	minor_h=3	major_o=1	minor_o=1
MISMATCH	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N090/evals/Qwen3.5-27B/eval_output.txt	manual=0.22	reported=0.17	diff=0.05	major_h=2	minor_h=4	major_o=0	minor_o=4
OK	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N091/evals/Qwen3.5-27B/eval_output.txt	manual=0	reported=0.0	diff=0	major_h=4	minor_h=4	major_o=0	minor_o=1
MISMATCH	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N092/evals/Qwen3.5-27B/eval_output.txt	manual=0.15	reported=0.05	diff=0.1	major_h=2	minor_h=7	major_o=0	minor_o=0
OK	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N093/evals/Qwen3.5-27B/eval_output.txt	manual=0	reported=0.0	diff=0	major_h=5	minor_h=2	major_o=0	minor_o=1
MISMATCH	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N094/evals/Qwen3.5-27B/eval_output.txt	manual=0.21	reported=0.11	diff=0.1	major_h=2	minor_h=5	major_o=0	minor_o=2
OK	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N095/evals/Qwen3.5-27B/eval_output.txt	manual=0.48	reported=0.48	diff=0	major_h=1	minor_h=5	major_o=0	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N096/evals/Qwen3.5-27B/eval_output.txt	manual=0.13	reported=0.13	diff=0	major_h=2	minor_h=7	major_o=0	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N097/evals/Qwen3.5-27B/eval_output.txt	manual=0.36	reported=0.36	diff=0	major_h=1	minor_h=7	major_o=0	minor_o=2
OK	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N098/evals/Qwen3.5-27B/eval_output.txt	manual=0	reported=0.0	diff=0	major_h=3	minor_h=4	major_o=0	minor_o=3
OK	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N099/evals/Qwen3.5-27B/eval_output.txt	manual=0	reported=0.0	diff=0	major_h=4	minor_h=0	major_o=1	minor_o=0
OK	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N100/evals/Qwen3.5-27B/eval_output.txt	manual=0.26	reported=0.26	diff=0	major_h=1	minor_h=9	major_o=0	minor_o=2
OK	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N101/evals/Qwen3.5-27B/eval_output.txt	manual=0.55	reported=0.55	diff=0	major_h=0	minor_h=7	major_o=0	minor_o=5
MISMATCH	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N102/evals/Qwen3.5-27B/eval_output.txt	manual=0.23	reported=0.43	diff=-0.2	major_h=2	minor_h=5	major_o=0	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N103/evals/Qwen3.5-27B/eval_output.txt	manual=0.03	reported=0.03	diff=0	major_h=3	minor_h=2	major_o=1	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N104/evals/Qwen3.5-27B/eval_output.txt	manual=0	reported=0.0	diff=0	major_h=4	minor_h=2	major_o=0	minor_o=3
OK	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N105/evals/Qwen3.5-27B/eval_output.txt	manual=0.16	reported=0.16	diff=0	major_h=2	minor_h=2	major_o=2	minor_o=2
OK	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N106/evals/Qwen3.5-27B/eval_output.txt	manual=0	reported=0.0	diff=0	major_h=4	minor_h=3	major_o=0	minor_o=3
OK	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N107/evals/Qwen3.5-27B/eval_output.txt	manual=0.34	reported=0.34	diff=0	major_h=2	minor_h=2	major_o=0	minor_o=3
OK	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N108/evals/Qwen3.5-27B/eval_output.txt	manual=0	reported=0.0	diff=0	major_h=3	minor_h=2	major_o=2	minor_o=0
OK	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N109/evals/Qwen3.5-27B/eval_output.txt	manual=0	reported=0.0	diff=0	major_h=3	minor_h=3	major_o=1	minor_o=2
OK	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N110/evals/Qwen3.5-27B/eval_output.txt	manual=0.52	reported=0.52	diff=0	major_h=1	minor_h=3	major_o=0	minor_o=4
OK	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N111/evals/Qwen3.5-27B/eval_output.txt	manual=0	reported=0.0	diff=0	major_h=6	minor_h=2	major_o=1	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N112/evals/Qwen3.5-27B/eval_output.txt	manual=0.4	reported=0.4	diff=0	major_h=1	minor_h=5	major_o=0	minor_o=5
MISMATCH	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N113/evals/Qwen3.5-27B/eval_output.txt	manual=0.08	reported=0.0	diff=0.08	major_h=3	minor_h=3	major_o=0	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N114/evals/Qwen3.5-27B/eval_output.txt	manual=0	reported=0.0	diff=0	major_h=4	minor_h=2	major_o=1	minor_o=2
OK	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N115/evals/Qwen3.5-27B/eval_output.txt	manual=0	reported=0.0	diff=0	major_h=4	minor_h=4	major_o=0	minor_o=3
OK	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N116/evals/Qwen3.5-27B/eval_output.txt	manual=0	reported=0.0	diff=0	major_h=4	minor_h=3	major_o=0	minor_o=2
MISMATCH	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N117/evals/Qwen3.5-27B/eval_output.txt	manual=0.28	reported=0.23	diff=0.05	major_h=1	minor_h=7	major_o=1	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N118/evals/Qwen3.5-27B/eval_output.txt	manual=0	reported=0.0	diff=0	major_h=3	minor_h=5	major_o=0	minor_o=2
OK	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N119/evals/Qwen3.5-27B/eval_output.txt	manual=0.03	reported=0.03	diff=0	major_h=3	minor_h=4	major_o=0	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N120/evals/Qwen3.5-27B/eval_output.txt	manual=0.38	reported=0.38	diff=0	major_h=1	minor_h=5	major_o=1	minor_o=1
MISMATCH	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N121/evals/Qwen3.5-27B/eval_output.txt	manual=0.11	reported=0.1	diff=0.01	major_h=2	minor_h=7	major_o=0	minor_o=2
OK	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N122/evals/Qwen3.5-27B/eval_output.txt	manual=0.51	reported=0.51	diff=0	major_h=1	minor_h=4	major_o=0	minor_o=2
MISMATCH	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N123/evals/Qwen3.5-27B/eval_output.txt	manual=0.03	reported=0.0	diff=0.03	major_h=3	minor_h=4	major_o=0	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N124/evals/Qwen3.5-27B/eval_output.txt	manual=0.29	reported=0.29	diff=0	major_h=1	minor_h=8	major_o=0	minor_o=3
OK	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N125/evals/Qwen3.5-27B/eval_output.txt	manual=0.03	reported=0.03	diff=0	major_h=3	minor_h=4	major_o=0	minor_o=1
MISMATCH	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N126/evals/Qwen3.5-27B/eval_output.txt	manual=0.43	reported=0.38	diff=0.05	major_h=1	minor_h=6	major_o=0	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-2B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N127/evals/Qwen3.5-27B/eval_output.txt	manual=0.14	reported=0.14	diff=0	major_h=2	minor_h=6	major_o=0	minor_o=3
MALFORMED	outputs/aces/20260501/Qwen3.5-4B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N088/evals/Qwen3.5-27B/eval_output.txt	Expecting ',' delimiter: line 24 column 82 (char 1253)
OK	outputs/aces/20260501/Qwen3.5-4B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N089/evals/Qwen3.5-27B/eval_output.txt	manual=0.65	reported=0.65	diff=0	major_h=1	minor_h=2	major_o=0	minor_o=0
OK	outputs/aces/20260501/Qwen3.5-4B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N090/evals/Qwen3.5-27B/eval_output.txt	manual=0.83	reported=0.83	diff=0	major_h=0	minor_h=3	major_o=0	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-4B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N091/evals/Qwen3.5-27B/eval_output.txt	manual=0.6	reported=0.6	diff=0	major_h=1	minor_h=3	major_o=0	minor_o=0
OK	outputs/aces/20260501/Qwen3.5-4B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N092/evals/Qwen3.5-27B/eval_output.txt	manual=0.53	reported=0.53	diff=0	major_h=1	minor_h=4	major_o=0	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-4B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N093/evals/Qwen3.5-27B/eval_output.txt	manual=0.83	reported=0.83	diff=0	major_h=0	minor_h=3	major_o=0	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-4B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N094/evals/Qwen3.5-27B/eval_output.txt	manual=0.68	reported=0.68	diff=0	major_h=0	minor_h=6	major_o=0	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-4B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N095/evals/Qwen3.5-27B/eval_output.txt	manual=0.6	reported=0.6	diff=0	major_h=1	minor_h=3	major_o=0	minor_o=0
OK	outputs/aces/20260501/Qwen3.5-4B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N096/evals/Qwen3.5-27B/eval_output.txt	manual=0.5	reported=0.5	diff=0	major_h=1	minor_h=5	major_o=0	minor_o=0
OK	outputs/aces/20260501/Qwen3.5-4B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N097/evals/Qwen3.5-27B/eval_output.txt	manual=0.8	reported=0.8	diff=0	major_h=0	minor_h=4	major_o=0	minor_o=0
OK	outputs/aces/20260501/Qwen3.5-4B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N098/evals/Qwen3.5-27B/eval_output.txt	manual=0.68	reported=0.68	diff=0	major_h=0	minor_h=6	major_o=0	minor_o=1
MISMATCH	outputs/aces/20260501/Qwen3.5-4B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N099/evals/Qwen3.5-27B/eval_output.txt	manual=0.28	reported=0.25	diff=0.03	major_h=2	minor_h=4	major_o=0	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-4B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N100/evals/Qwen3.5-27B/eval_output.txt	manual=0.51	reported=0.51	diff=0	major_h=0	minor_h=7	major_o=1	minor_o=2
OK	outputs/aces/20260501/Qwen3.5-4B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N101/evals/Qwen3.5-27B/eval_output.txt	manual=0.51	reported=0.51	diff=0	major_h=1	minor_h=4	major_o=0	minor_o=2
OK	outputs/aces/20260501/Qwen3.5-4B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N102/evals/Qwen3.5-27B/eval_output.txt	manual=0.9	reported=0.9	diff=0	major_h=0	minor_h=2	major_o=0	minor_o=0
OK	outputs/aces/20260501/Qwen3.5-4B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N103/evals/Qwen3.5-27B/eval_output.txt	manual=0.35	reported=0.35	diff=0	major_h=2	minor_h=3	major_o=0	minor_o=0
OK	outputs/aces/20260501/Qwen3.5-4B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N104/evals/Qwen3.5-27B/eval_output.txt	manual=0.23	reported=0.23	diff=0	major_h=2	minor_h=5	major_o=0	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-4B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N105/evals/Qwen3.5-27B/eval_output.txt	manual=0.74	reported=0.74	diff=0	major_h=0	minor_h=2	major_o=1	minor_o=3
MISMATCH	outputs/aces/20260501/Qwen3.5-4B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N106/evals/Qwen3.5-27B/eval_output.txt	manual=0.51	reported=0.56	diff=-0.05	major_h=1	minor_h=4	major_o=0	minor_o=2
OK	outputs/aces/20260501/Qwen3.5-4B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N107/evals/Qwen3.5-27B/eval_output.txt	manual=0	reported=0.0	diff=0	major_h=3	minor_h=6	major_o=0	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-4B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N108/evals/Qwen3.5-27B/eval_output.txt	manual=0.63	reported=0.63	diff=0	major_h=0	minor_h=7	major_o=0	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-4B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N109/evals/Qwen3.5-27B/eval_output.txt	manual=0.33	reported=0.33	diff=0	major_h=2	minor_h=3	major_o=0	minor_o=1
MISMATCH	outputs/aces/20260501/Qwen3.5-4B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N110/evals/Qwen3.5-27B/eval_output.txt	manual=0.03	reported=0.0	diff=0.03	major_h=3	minor_h=4	major_o=0	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-4B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N111/evals/Qwen3.5-27B/eval_output.txt	manual=0.13	reported=0.13	diff=0	major_h=1	minor_h=10	major_o=1	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-4B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N112/evals/Qwen3.5-27B/eval_output.txt	manual=0.81	reported=0.81	diff=0	major_h=0	minor_h=3	major_o=0	minor_o=2
OK	outputs/aces/20260501/Qwen3.5-4B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N113/evals/Qwen3.5-27B/eval_output.txt	manual=0.55	reported=0.55	diff=0	major_h=1	minor_h=4	major_o=0	minor_o=0
OK	outputs/aces/20260501/Qwen3.5-4B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N114/evals/Qwen3.5-27B/eval_output.txt	manual=0.51	reported=0.51	diff=0	major_h=1	minor_h=4	major_o=0	minor_o=2
OK	outputs/aces/20260501/Qwen3.5-4B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N115/evals/Qwen3.5-27B/eval_output.txt	manual=0.7	reported=0.7	diff=0	major_h=0	minor_h=6	major_o=0	minor_o=0
MISMATCH	outputs/aces/20260501/Qwen3.5-4B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N116/evals/Qwen3.5-27B/eval_output.txt	manual=0.63	reported=0.57	diff=0.06	major_h=0	minor_h=7	major_o=0	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-4B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N117/evals/Qwen3.5-27B/eval_output.txt	manual=0.83	reported=0.83	diff=0	major_h=0	minor_h=3	major_o=0	minor_o=1
OK	outputs/aces/20260501/Qwen3.5-4B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N118/evals/Qwen3.5-27B/eval_output.txt	manual=0.64	reported=0.64	diff=0	major_h=0	minor_h=6	major_o=0	minor_o=3
OK	outputs/aces/20260501/Qwen3.5-4B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N119/evals/Qwen3.5-27B/eval_output.txt	manual=0.45	reported=0.45	diff=0	major_h=1	minor_h=4	major_o=1	minor_o=0
OK	outputs/aces/20260501/Qwen3.5-4B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N120/evals/Qwen3.5-27B/eval_output.txt	manual=0.66	reported=0.66	diff=0	major_h=0	minor_h=6	major_o=0	minor_o=2
OK	outputs/aces/20260501/Qwen3.5-4B/aci_bench/clinicalnlp_taskB_test1_0shot/D2N121/evals/Qwen3.5-27B/eval_output.txt	manual=0.19	reported=0.19	diff=0	major_h=2	minor_h=5	major_o=0	minor_o=3
